Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,4,75.5,0,0.05,0,0,Nov,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,8,1066.25,0,0.028571429,9.0847678,0,Nov,1,8,4,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,322.75,0.047619048,0.071428571,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,873.75,0,0.031034483,0,0,Nov,2,2,5,2,Returning_Visitor,TRUE,TRUE
8,122.1,2,0,20,695.19375,0.012098765,0.058821329,0,0,Nov,1,1,8,2,Returning_Visitor,TRUE,TRUE
0,0,4,37,69,4112.394444,0.007123288,0.022355057,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE
13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,26,1140.166667,0.032248521,0.032948718,0,0,Nov,3,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,100,5212.708333,0.00952381,0.025768619,8.505586651,0,Nov,2,2,7,2,Returning_Visitor,TRUE,TRUE
0,0,1,0,13,1297.25,0.028571429,0.064285714,0,0,Dec,1,8,3,1,Returning_Visitor,TRUE,FALSE
6,407.25,4,67.5,14,195.4166667,0,0.030434783,0,0,Dec,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1535,0.01,0.048333333,0,0,Nov,2,2,7,3,Returning_Visitor,FALSE,FALSE
1,40.5,0,0,7,170,0,0.016666667,0,0,Dec,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,53.625,0,0.05,0,0,Nov,3,2,1,11,Returning_Visitor,FALSE,FALSE
2,77.5,1,17,46,1066.566667,0.004255319,0.019148936,51.00308169,0,Dec,3,2,4,10,Returning_Visitor,FALSE,TRUE
5,135.5,0,0,86,2106.894048,0.002325581,0.008914729,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
9,179.275,0,0,101,5276.594444,0,0.005545073,17.53927855,0,Dec,2,2,6,2,Returning_Visitor,TRUE,FALSE
3,36,2,763,9,163.5,0,0.014285714,0,0,Dec,8,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,849.5416667,0,0.00875,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
11,1443.1,5,205,225,9595.649629,0.00455693,0.012050716,9.242286032,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,2,105,194,6460.192638,0.003760684,0.017284446,1.79107248,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,23,0,0,39,1828.966667,0.005128205,0.02008547,20.5924708,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
15,543.3549065,7,243.2833333,169,6920.973243,0.005268892,0.016769542,0.742942737,0,Nov,1,1,3,2,Returning_Visitor,TRUE,FALSE
3,104,0,0,34,2991.319444,0.005555556,0.026111111,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,78.75,0.033333333,0.066666667,0,0,Nov,2,2,9,3,Returning_Visitor,FALSE,FALSE
8,235.1861702,2,138.5,71,2512.51742,0.006349206,0.025572609,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,11,335,0.036363636,0.060606061,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,32,1297.75,0,0.0075,42.62274459,0,Nov,2,2,3,7,Returning_Visitor,FALSE,TRUE
3,115,0,0,6,132.75,0,0.022222222,0,0,Dec,1,1,7,2,New_Visitor,TRUE,FALSE
6,65.41666667,0,0,29,1904.541667,0.004848485,0.026060606,0,0,Nov,1,1,2,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,270.75,0,0.057142857,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE
5,346.25,0,0,3,1692.25,0,0.014285714,0,0,Dec,2,2,9,2,New_Visitor,FALSE,FALSE
2,86.2,0,0,48,2259.736508,0.004166667,0.010138889,12.22605425,0,Dec,1,1,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,75,1775.241667,0.001333333,0.019428571,0,0,Nov,2,6,5,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,664.5,0,0.04,0,0,Nov,2,2,8,2,New_Visitor,TRUE,FALSE
0,0,3,1830.5,81,5000.739116,0.003294118,0.020433155,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,69.5,0,0.1,0,0,Nov,4,5,9,11,New_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,5,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,57,2716.666667,0,0.005263158,0,0,Nov,2,2,2,3,Returning_Visitor,FALSE,TRUE
6,179.75,2,8,64,1876.333333,0.007246377,0.014251208,16.68711526,0,Dec,2,5,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,95,0.025,0.058333333,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE,FALSE
1,9,0,0,37,2368.111111,0.030555556,0.053240741,4.760548596,0,Nov,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,229.9166667,0.018181818,0.040909091,0,0,Nov,3,2,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,903.1634615,0.009090909,0.015757576,0,0,Nov,3,2,6,8,Returning_Visitor,TRUE,FALSE
6,197.25,0,0,51,3296.940476,0,0.008595388,3.507532249,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,238.6666667,0,0.003846154,0,0,Dec,2,2,5,2,New_Visitor,FALSE,FALSE
0,0,2,19,65,2163.132326,0,0.011780384,0,0,Nov,2,2,8,2,New_Visitor,FALSE,FALSE
6,151.7,0,0,34,799.327381,0.017647059,0.023340336,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,122.75,0,0.028571429,0,0,Nov,3,2,1,2,New_Visitor,FALSE,FALSE
